InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
540835,40029,KIST TOMATO KETCHUP 400G,1,5/13/23 19:34,,515,515,Kandy
540836,40014,SPA CEYLON HAND CREAM,5,5/15/23 16:45,401091,2510,12550,Colombo
540837,40070,NESPRAY MILK POWDER 400G,10,5/18/23 17:09,401162,1345,13450,Kurunegala
540838,40029,KIST TOMATO KETCHUP 400G,1,5/19/23 16:30,401019,515,515,Nuwara Eliya
540839,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,5/20/23 19:10,401160,455,910,Gampaha
540840,40009,MUNCHEE TIKIRI MARIE 80G,1,5/21/23 9:47,401036,80,80,Anuradhapura
C540841,40070,NESPRAY MILK POWDER 400G,-1,5/22/23 18:27,401087,1345,-1345,Colombo
540842,40003,DILMAH GREEN TEA 20 BAGS,2,5/22/23 20:39,401006,630,1260,Ampara
540843,40073,DELMEGE BASMATI RICE 5KG,8,5/23/23 11:54,401077,2395,19160,Gampaha
540844,40047,PELWATTE BUTTER 200G,2,5/24/23 10:09,401049,855,1710,Ampara
540845,40038,MOTHA FALUDA MIX 100G,1,5/24/23 17:39,401149,230,230,Matara
540846,40003,DILMAH GREEN TEA 20 BAGS,4,5/27/23 9:35,401066,630,2520,Puttalam
540847,40006,MUNCHEE SUPER CREAM CRACKER 500G,3,5/27/23 17:37,401037,515,1545,Kegalle
540848,40033,HARISCHANDRA NOODLES 400G,4,5/28/23 17:57,,285,1140,Colombo
540849,40071,MA MA NOODLES 5 PACK,2,6/1/23 18:26,401209,455,910,Mannar
540850,40043,ASTRA MARGARINE 250G,1,6/2/23 10:13,401004,455,455,Gampaha
540851,40010,MALIBAN MARIE BISCUITS 400G,4,6/3/23 19:46,401001,400,1600,Kegalle
540852,40077,PILAWOOS FALOODA MIX 200G,2,6/4/23 17:46,401215,400,800,Kurunegala
540853,40015,SIDDHALEPA BALM 50G,8,6/5/23 17:13,,285,2280,Kegalle
540854,40033,HARISCHANDRA NOODLES 400G,3,6/6/23 10:34,,285,855,Moneragala
540855,40001,DILMAH CEYLON TEA 500G,15,6/6/23 15:39,401221,1370,20550,Ampara
540856,40013,SPA CEYLON SLEEP BODY LOTION,2,6/7/23 16:25,401030,3995,7990,Ratnapura
540857,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,6/9/23 14:44,401094,515,515,Galle
540858,40038,MOTHA FALUDA MIX 100G,2,6/10/23 18:43,401174,230,460,Colombo
540859,40083,BOGAWANTALAWA TEA 400G,10,6/10/23 18:50,401025,1025,10250,Galle
540860,40036,MAGGI COCONUT MILK POWDER 300G,1,6/11/23 9:18,401008,855,855,Gampaha
540861,40032,PRIMA STELLA NOODLES 400G,1,6/13/23 8:57,401089,320,320,Galle
540862,40068,CLOSE UP TOOTHPASTE 120G,4,6/13/23 20:04,401052,270,1080,Matale
C540863,40001,DILMAH CEYLON TEA 500G,-4,6/16/23 12:44,401115,1370,-5480,Kegalle
540864,40017,MD MIXED FRUIT JAM 500G,3,6/16/23 16:08,401200,740,2220,Kandy
540865,40007,MUNCHEE CHOCOLATE BISCUIT 200G,5,6/18/23 12:53,401009,250,1250,Colombo
540866,40028,BAIRAHA CHICKEN 1KG,3,6/19/23 9:32,401022,1655,4965,Kurunegala
540867,40052,WIJAYA ROASTED CURRY POWDER 250G,2,6/21/23 12:32,401077,455,910,Puttalam
540868,40007,MUNCHEE CHOCOLATE BISCUIT 200G,3,6/23/23 14:05,401120,250,750,Kalutara
540869,40018,MD MANGO CHUTNEY 400G,2,6/24/23 13:19,401043,740,1480,Moneragala
540870,40041,BABY CHERAMY SOAP 90G,2,6/25/23 18:58,401117,160,320,Kandy
540871,40010,MALIBAN MARIE BISCUITS 400G,1,6/26/23 8:02,401001,400,400,Puttalam
540872,40012,MALIBAN CREAM CRACKER 500G,2,6/28/23 8:59,,480,960,Galle
540873,40002,DILMAH EARL GREY TEA 50 BAGS,3,6/28/23 15:12,401057,970,2910,Gampaha
540874,40011,MALIBAN LEMON PUFF 200G,8,6/28/23 16:56,,230,1840,Colombo
540875,40029,KIST TOMATO KETCHUP 400G,8,7/3/23 10:09,,515,4120,Kurunegala
540876,40006,MUNCHEE SUPER CREAM CRACKER 500G,4,7/3/23 20:18,,515,2060,Colombo
540877,40026,KITHUL TREACLE 750ML,2,7/4/23 12:35,401059,2055,4110,Galle
540878,40025,KOTMALE FRESH MILK 1L,2,7/8/23 19:39,,515,1030,Mullaitivu
540879,40010,MALIBAN MARIE BISCUITS 400G,2,7/9/23 13:07,401147,400,800,Ratnapura
540880,DELV,COURIER DELIVERY CHARGE,6,7/9/23 18:55,401069,945,5670,Matara
540881,40003,DILMAH GREEN TEA 20 BAGS,4,7/9/23 19:49,401007,630,2520,Ampara
540882,40045,PANADOL 100 TABLETS,4,7/10/23 10:43,401063,515,2060,Colombo
540883,40061,VELVET BEAUTY SOAP 100G,6,7/11/23 12:29,,170,1020,Hambantota
540884,40009,MUNCHEE TIKIRI MARIE 80G,6,7/11/23 20:52,,80,480,Colombo
540885,40044,HAPPY COW CHEESE 120G,2,7/14/23 17:11,401094,970,1940,Kalutara
540886,40002,DILMAH EARL GREY TEA 50 BAGS,2,7/16/23 11:54,401050,970,1940,Kurunegala
540887,40061,VELVET BEAUTY SOAP 100G,4,7/17/23 10:52,401044,170,680,Kurunegala
540888,40037,MOTHA STRAWBERRY JELLY 100G,4,7/18/23 12:21,401207,135,540,Ampara
540889,40051,LANKA SOY CHICKEN FLAVOUR 90G,3,7/19/23 14:43,401219,135,405,Jaffna
540890,40030,KIST MIXED FRUIT NECTAR 1L,6,7/20/23 8:19,401064,630,3780,Hambantota
540891,40004,ZESTA TEA 400G,4,7/20/23 8:24,401140,1200,4800,Galle
540892,40015,SIDDHALEPA BALM 50G,2,7/21/23 18:31,401061,285,570,Kurunegala
540893,40004,ZESTA TEA 400G,4,7/22/23 14:36,401055,1200,4800,Ratnapura
540894,40023,RATHTHI MILK POWDER 400G,1,7/22/23 16:14,401186,1255,1255,Kurunegala
540895,40011,MALIBAN LEMON PUFF 200G,3,7/23/23 20:45,401030,230,690,Jaffna
540896,40048,EDINBOROUGH SOY SAUCE 400ML,12,7/24/23 11:01,,400,4800,Gampaha
540897,40005,WATAWALA TEA 400G,5,7/24/23 11:05,401104,890,4450,Colombo
540898,40070,NESPRAY MILK POWDER 400G,8,7/24/23 19:08,401184,1345,10760,Kilinochchi
540899,40047,PELWATTE BUTTER 200G,2,7/25/23 11:32,401019,855,1710,Colombo
540900,40034,HARISCHANDRA COFFEE 100G,1,7/25/23 16:31,401102,435,435,Ratnapura
540901,40001,DILMAH CEYLON TEA 500G,6,7/25/23 17:14,,1370,8220,Galle
540902,40005,WATAWALA TEA 400G,20,7/25/23 18:12,401202,890,17800,Kegalle
540903,40010,MALIBAN MARIE BISCUITS 400G,1,7/26/23 14:12,401001,400,400,Colombo
540904,40055,LIFEBUOY SOAP 100G,6,7/27/23 17:56,401086,150,900,Trincomalee
540905,40078,SOFTLOGIC COCONUT MILK 400ML,2,7/28/23 14:48,401140,365,730,Colombo
540906,40008,MUNCHEE LEMON PUFF 200G,4,8/3/23 10:08,401099,230,920,Kurunegala
540907,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,8/4/23 8:33,401079,250,500,Kurunegala
540908,40001,DILMAH CEYLON TEA 500G,3,8/4/23 10:24,401118,1370,4110,Anuradhapura
540909,40046,MARMITE 100G,2,8/5/23 18:40,401028,855,1710,Polonnaruwa
540910,40026,KITHUL TREACLE 750ML,10,8/6/23 9:14,401017,2055,20550,Kandy
540911,40001,DILMAH CEYLON TEA 500G,1,8/8/23 12:44,401008,1370,1370,Gampaha
540912,40027,KEELLS CHICKEN SAUSAGES 500G,5,8/9/23 11:40,401071,1085,5425,Anuradhapura
540913,40002,DILMAH EARL GREY TEA 50 BAGS,3,8/10/23 8:44,401117,970,2910,Jaffna
540914,40051,LANKA SOY CHICKEN FLAVOUR 90G,15,8/10/23 20:52,401202,135,2025,Trincomalee
540915,40002,DILMAH EARL GREY TEA 50 BAGS,4,8/12/23 13:58,401047,970,3880,Gampaha
540916,40031,PRIMA KOTTU MEE CUP,3,8/15/23 8:26,401147,170,510,Gampaha
540917,40032,PRIMA STELLA NOODLES 400G,5,8/15/23 11:33,,320,1600,Anuradhapura
540918,40031,PRIMA KOTTU MEE CUP,3,8/16/23 17:30,401083,170,510,Kandy
540919,40036,MAGGI COCONUT MILK POWDER 300G,3,8/17/23 11:58,401101,855,2565,Trincomalee
540920,40005,WATAWALA TEA 400G,2,8/19/23 12:56,401011,890,1780,Anuradhapura
540921,40001,DILMAH CEYLON TEA 500G,8,8/19/23 19:17,,1370,10960,Badulla
540922,40071,MA MA NOODLES 5 PACK,3,8/21/23 16:33,401084,455,1365,Kandy
540923,40001,DILMAH CEYLON TEA 500G,1,8/25/23 9:59,401047,1370,1370,Kandy
540924,40041,BABY CHERAMY SOAP 90G,2,8/25/23 19:59,401170,160,320,Colombo
540925,40020,ELEPHANT HOUSE CREAM SODA 1.5L,15,8/26/23 17:10,401098,455,6825,Ratnapura
540926,40005,WATAWALA TEA 400G,2,8/27/23 9:15,401148,890,1780,Gampaha
540927,40088,CARGILLS FRESH EGGS (10),4,8/28/23 16:06,401087,400,1600,Kalutara
540928,40054,PEARS BABY POWDER 100G,3,8/31/23 10:32,401124,285,855,Hambantota
540929,40033,HARISCHANDRA NOODLES 400G,1,9/1/23 18:52,401018,285,285,Ratnapura
540930,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,2,9/2/23 16:11,401135,915,1830,Ratnapura
540931,40090,RITZBURY CHOCOLATE BAR 100G,1,9/4/23 18:23,401145,295,295,Badulla
540932,40080,COCA-COLA 1.5L,6,9/6/23 9:02,401208,400,2400,Matara
540933,40065,FAIR & LOVELY CREAM 50G,3,9/6/23 10:10,401024,365,1095,Nuwara Eliya
540934,40014,SPA CEYLON HAND CREAM,1,9/6/23 10:32,401198,2510,2510,Galle
540935,40001,DILMAH CEYLON TEA 500G,12,9/6/23 12:01,401173,1370,16440,Galle
540936,40003,DILMAH GREEN TEA 20 BAGS,2,9/6/23 13:12,401037,630,1260,Kurunegala
540937,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,9/7/23 16:45,401184,455,910,Kegalle
540938,40007,MUNCHEE CHOCOLATE BISCUIT 200G,5,9/9/23 12:01,401021,250,1250,Matara
540939,40004,ZESTA TEA 400G,2,9/9/23 14:14,401133,1200,2400,Kandy
540940,40005,WATAWALA TEA 400G,6,9/10/23 20:12,401005,890,5340,Puttalam
540941,40002,DILMAH EARL GREY TEA 50 BAGS,2,9/11/23 12:13,401041,970,1940,Gampaha
540942,40005,WATAWALA TEA 400G,3,9/11/23 18:45,401190,890,2670,Hambantota
540943,40003,DILMAH GREEN TEA 20 BAGS,2,9/12/23 11:43,401201,630,1260,Puttalam
540944,40009,MUNCHEE TIKIRI MARIE 80G,2,9/12/23 12:09,401009,80,160,Colombo
540945,40063,MILO 400G,10,9/14/23 10:52,401167,890,8900,Galle
540946,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,9/14/23 14:32,401073,915,3660,Kandy
540947,40037,MOTHA STRAWBERRY JELLY 100G,2,9/14/23 18:59,401197,135,270,Ratnapura
540948,40001,DILMAH CEYLON TEA 500G,2,9/14/23 20:51,,1370,2740,Galle
540949,40016,LINK SAMAHAN BOX (100 PACKETS),4,9/14/23 20:55,401139,1710,6840,Trincomalee
540950,40065,FAIR & LOVELY CREAM 50G,1,9/17/23 15:33,401007,365,365,Gampaha
540951,40050,RANCRISP CASHEWS 50G,4,9/18/23 9:00,,400,1600,Batticaloa
540952,40001,DILMAH CEYLON TEA 500G,2,9/18/23 9:20,401087,1370,2740,Gampaha
540953,40001,DILMAH CEYLON TEA 500G,1,9/20/23 18:47,,1370,1370,Matale
540954,40001,DILMAH CEYLON TEA 500G,1,9/21/23 18:47,401021,1370,1370,Gampaha
540955,40001,DILMAH CEYLON TEA 500G,1,9/21/23 20:34,401135,1370,1370,Batticaloa
540956,40001,DILMAH CEYLON TEA 500G,5,9/26/23 17:38,,1370,6850,Kurunegala
540957,DELV,COURIER DELIVERY CHARGE,12,9/26/23 18:34,,945,11340,Matara
540958,40009,MUNCHEE TIKIRI MARIE 80G,6,10/1/23 13:24,401121,80,480,Galle
C540959,40007,MUNCHEE CHOCOLATE BISCUIT 200G,-2,10/4/23 12:33,401038,250,-500,Colombo
540960,40005,WATAWALA TEA 400G,8,10/4/23 14:17,401201,890,7120,Ampara
540961,40060,SUNLIGHT SOAP 115G,3,10/4/23 17:27,,135,405,Matara
540962,40029,KIST TOMATO KETCHUP 400G,5,10/8/23 19:02,401050,515,2575,Galle
540963,40007,MUNCHEE CHOCOLATE BISCUIT 200G,3,10/9/23 13:56,,250,750,Colombo
540964,40001,DILMAH CEYLON TEA 500G,2,10/9/23 15:12,401001,1370,2740,Jaffna
540965,40001,DILMAH CEYLON TEA 500G,6,10/11/23 15:33,401049,1370,8220,Ratnapura
540966,40008,MUNCHEE LEMON PUFF 200G,2,10/12/23 13:14,,230,460,Colombo
540967,40002,DILMAH EARL GREY TEA 50 BAGS,2,10/15/23 8:59,,970,1940,Galle
540968,40008,MUNCHEE LEMON PUFF 200G,3,10/15/23 18:33,401139,230,690,Matara
540969,40014,SPA CEYLON HAND CREAM,2,10/18/23 11:19,401184,2510,5020,Anuradhapura
540970,40011,MALIBAN LEMON PUFF 200G,1,10/18/23 19:47,401145,230,230,Colombo
540971,40001,DILMAH CEYLON TEA 500G,2,10/19/23 18:37,401035,1370,2740,Gampaha
540972,40001,DILMAH CEYLON TEA 500G,5,10/20/23 13:53,,1370,6850,Kandy
540973,40008,MUNCHEE LEMON PUFF 200G,2,10/21/23 9:54,401132,230,460,Kalutara
540974,40026,KITHUL TREACLE 750ML,2,10/24/23 10:21,401205,2055,4110,Kalutara
540975,40056,SUNSILK BLACK SHAMPOO 200ML,6,10/24/23 13:19,401031,630,3780,Gampaha
540976,40026,KITHUL TREACLE 750ML,2,10/24/23 15:08,401135,2055,4110,Colombo
540977,40073,DELMEGE BASMATI RICE 5KG,12,10/24/23 16:00,401054,2395,28740,Ratnapura
540978,40012,MALIBAN CREAM CRACKER 500G,2,10/25/23 13:32,401148,480,960,Colombo
540979,40002,DILMAH EARL GREY TEA 50 BAGS,1,10/26/23 9:59,401046,970,970,Ampara
540980,40078,SOFTLOGIC COCONUT MILK 400ML,2,10/27/23 8:05,,365,730,Anuradhapura
540981,40069,ANCHOR BUTTER 200G,8,10/29/23 9:49,,890,7120,Kurunegala
540982,40014,SPA CEYLON HAND CREAM,5,10/29/23 10:05,,2510,12550,Kandy
540983,40076,CEYLON COLD STORES YOGHURT 80G,2,10/31/23 10:47,401192,105,210,Kegalle
540984,40079,CEYLON TOBACCO (CIGARETTES PACK),1,11/3/23 9:17,401112,1370,1370,Colombo
540985,40045,PANADOL 100 TABLETS,3,11/3/23 17:32,,515,1545,Galle
540986,40010,MALIBAN MARIE BISCUITS 400G,12,11/7/23 14:54,401140,400,4800,Colombo
540987,40023,RATHTHI MILK POWDER 400G,1,11/8/23 8:46,401173,1255,1255,Colombo
540988,40001,DILMAH CEYLON TEA 500G,1,11/9/23 11:18,401152,1370,1370,Puttalam
540989,40001,DILMAH CEYLON TEA 500G,5,11/9/23 14:22,401176,1370,6850,Kurunegala
540990,40069,ANCHOR BUTTER 200G,8,11/10/23 11:48,401106,890,7120,Kurunegala
540991,40002,DILMAH EARL GREY TEA 50 BAGS,2,11/10/23 13:41,401063,970,1940,Kandy
540992,40005,WATAWALA TEA 400G,2,11/11/23 13:25,401209,890,1780,Gampaha
540993,40003,DILMAH GREEN TEA 20 BAGS,2,11/13/23 13:46,401074,630,1260,Matale
540994,40012,MALIBAN CREAM CRACKER 500G,4,11/13/23 17:00,401082,480,1920,Colombo
540995,40058,DIVA WASHING POWDER 1KG,3,11/15/23 8:18,401137,740,2220,Colombo
540996,40004,ZESTA TEA 400G,4,11/17/23 12:12,401126,1200,4800,Gampaha
540997,40004,ZESTA TEA 400G,3,11/17/23 18:34,,1200,3600,Gampaha
540998,40083,BOGAWANTALAWA TEA 400G,3,11/17/23 19:17,401187,1025,3075,Batticaloa
540999,40003,DILMAH GREEN TEA 20 BAGS,8,11/17/23 20:30,401147,630,5040,Ampara
541000,40057,VIM DISHWASH LIQUID 500ML,1,11/20/23 11:36,401163,515,515,Nuwara Eliya
541001,40090,RITZBURY CHOCOLATE BAR 100G,20,11/20/23 15:51,401182,295,5900,Kurunegala
541002,40014,SPA CEYLON HAND CREAM,1,11/21/23 9:32,401044,2510,2510,Nuwara Eliya
541003,40003,DILMAH GREEN TEA 20 BAGS,6,11/21/23 15:38,401182,630,3780,Kandy
541004,40024,HIGHLAND MILK 1L,2,11/22/23 12:32,,455,910,Ampara
541005,40018,MD MANGO CHUTNEY 400G,3,11/23/23 9:01,401102,740,2220,Polonnaruwa
541006,40089,KANDOS CHOCOLATE BAR 100G,6,11/25/23 18:15,401168,285,1710,Kandy
541007,40025,KOTMALE FRESH MILK 1L,1,11/26/23 13:22,401081,515,515,Trincomalee
541008,40047,PELWATTE BUTTER 200G,3,11/26/23 19:54,401115,855,2565,Ampara
541009,40027,KEELLS CHICKEN SAUSAGES 500G,2,11/27/23 13:56,401195,1085,2170,Colombo
541010,40017,MD MIXED FRUIT JAM 500G,8,11/30/23 11:44,401008,740,5920,Matale
541011,40003,DILMAH GREEN TEA 20 BAGS,15,12/1/23 8:47,,630,9450,Gampaha
541012,40022,ANCHOR MILK POWDER 400G,2,12/1/23 13:56,401093,1310,2620,Kandy
541013,40065,FAIR & LOVELY CREAM 50G,3,12/1/23 16:02,401037,365,1095,Matale
541014,40056,SUNSILK BLACK SHAMPOO 200ML,1,12/1/23 18:29,401021,630,630,Ratnapura
541015,40025,KOTMALE FRESH MILK 1L,2,12/2/23 12:19,401148,515,1030,Gampaha
541016,40043,ASTRA MARGARINE 250G,3,12/2/23 14:12,401211,455,1365,Gampaha
541017,40032,PRIMA STELLA NOODLES 400G,3,12/2/23 19:04,401054,320,960,Gampaha
541018,40051,LANKA SOY CHICKEN FLAVOUR 90G,5,12/3/23 16:38,401117,135,675,Matale
541019,40018,MD MANGO CHUTNEY 400G,1,12/4/23 15:08,401088,740,740,Kegalle
541020,40001,DILMAH CEYLON TEA 500G,6,12/4/23 19:07,401101,1370,8220,Ratnapura
541021,40054,PEARS BABY POWDER 100G,6,12/6/23 12:52,401070,285,1710,Kurunegala
541022,40060,SUNLIGHT SOAP 115G,3,12/6/23 14:50,401002,135,405,Galle
541023,40002,DILMAH EARL GREY TEA 50 BAGS,8,12/7/23 15:23,401131,970,7760,Kandy
541024,40001,DILMAH CEYLON TEA 500G,2,12/8/23 13:57,401124,1370,2740,Mullaitivu
541025,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,12/8/23 15:44,401028,250,250,Ampara
541026,40092,ARALIYA COCONUT MILK POWDER 300G,4,12/9/23 12:16,401009,800,3200,Anuradhapura
541027,40081,SPRITE 1.5L,2,12/9/23 18:40,401037,400,800,Badulla
541028,40032,PRIMA STELLA NOODLES 400G,1,12/11/23 8:24,,320,320,Hambantota
541029,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,12/12/23 15:19,401009,915,3660,Colombo
541030,40048,EDINBOROUGH SOY SAUCE 400ML,4,12/12/23 20:18,401010,400,1600,Kalutara
541031,40003,DILMAH GREEN TEA 20 BAGS,2,12/13/23 13:40,401088,630,1260,Jaffna
541032,40066,PONDS TALCUM POWDER 100G,1,12/13/23 17:22,401003,435,435,Hambantota
541033,40043,ASTRA MARGARINE 250G,2,12/14/23 13:43,401090,455,910,Kalutara
541034,40068,CLOSE UP TOOTHPASTE 120G,2,12/15/23 12:07,401110,270,540,Gampaha
541035,40052,WIJAYA ROASTED CURRY POWDER 250G,1,12/15/23 12:35,,455,455,Kalutara
541036,40010,MALIBAN MARIE BISCUITS 400G,4,12/16/23 8:02,401167,400,1600,Moneragala
541037,40068,CLOSE UP TOOTHPASTE 120G,3,12/18/23 12:17,401206,270,810,Ampara
541038,40083,BOGAWANTALAWA TEA 400G,3,12/19/23 9:21,401174,1025,3075,Gampaha
541039,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,3,12/19/23 12:53,401008,915,2745,Hambantota
541040,40031,PRIMA KOTTU MEE CUP,15,12/20/23 17:41,401061,170,2550,Badulla
541041,40011,MALIBAN LEMON PUFF 200G,2,12/21/23 9:59,401008,230,460,Polonnaruwa
541042,40001,DILMAH CEYLON TEA 500G,1,12/21/23 10:37,401123,1370,1370,Kalutara
541043,40084,AKBAR TEA 400G,3,12/21/23 18:30,401089,800,2400,Jaffna
541044,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,12/22/23 8:39,401049,915,3660,Kalutara
541045,40035,CBL SAMAPOSHA 200G,2,12/23/23 12:48,401003,205,410,Galle
541046,40078,SOFTLOGIC COCONUT MILK 400ML,1,12/24/23 10:58,401193,365,365,Gampaha
541047,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,6,12/24/23 12:31,401130,915,5490,Kurunegala
541048,40061,VELVET BEAUTY SOAP 100G,5,12/24/23 18:17,,170,850,Colombo
541049,40010,MALIBAN MARIE BISCUITS 400G,10,12/25/23 12:21,401120,400,4000,Kurunegala
541050,40043,ASTRA MARGARINE 250G,1,12/25/23 20:41,401001,455,455,Galle
541051,40014,SPA CEYLON HAND CREAM,1,12/26/23 10:30,401121,2510,2510,Polonnaruwa
541052,40031,PRIMA KOTTU MEE CUP,6,12/26/23 14:43,401185,170,1020,Hambantota
541053,40013,SPA CEYLON SLEEP BODY LOTION,6,12/27/23 9:33,401027,3995,23970,Colombo
541054,40004,ZESTA TEA 400G,1,12/29/23 8:54,401056,1200,1200,Colombo
541055,40036,MAGGI COCONUT MILK POWDER 300G,5,12/29/23 11:40,401155,855,4275,Mullaitivu
541056,40001,DILMAH CEYLON TEA 500G,1,12/29/23 13:39,,1370,1370,Kegalle
541057,40083,BOGAWANTALAWA TEA 400G,2,12/29/23 17:01,401169,1025,2050,Kegalle
541058,40005,WATAWALA TEA 400G,4,12/30/23 17:29,401210,890,3560,Vavuniya
541059,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,12/31/23 9:13,401034,455,910,Colombo
541060,40046,MARMITE 100G,2,12/31/23 13:05,401154,855,1710,Kurunegala
541061,40042,MARINA COCONUT OIL 1L,1,1/2/24 16:28,,1135,1135,Kandy
541062,40043,ASTRA MARGARINE 250G,2,1/3/24 8:52,401184,475,950,Colombo
541063,40001,DILMAH CEYLON TEA 500G,1,1/3/24 11:01,401045,1430,1430,Kalutara
541064,40048,EDINBOROUGH SOY SAUCE 400ML,2,1/3/24 18:58,401203,415,830,Badulla
541065,40022,ANCHOR MILK POWDER 400G,1,1/4/24 11:12,401166,1370,1370,Ampara
541066,40011,MALIBAN LEMON PUFF 200G,3,1/4/24 12:01,401001,240,720,Jaffna
541067,40004,ZESTA TEA 400G,1,1/5/24 17:15,401110,1250,1250,Kandy
541068,40079,CEYLON TOBACCO (CIGARETTES PACK),6,1/7/24 20:17,401049,1430,8580,Kalutara
541069,40034,HARISCHANDRA COFFEE 100G,2,1/10/24 8:26,401131,455,910,Badulla
541070,40048,EDINBOROUGH SOY SAUCE 400ML,4,1/10/24 12:33,401015,415,1660,Kalutara
541071,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,1/11/24 19:06,401107,475,1425,Colombo
541072,40081,SPRITE 1.5L,6,1/12/24 13:47,401205,415,2490,Kalutara
541073,40046,MARMITE 100G,10,1/13/24 8:16,401062,895,8950,Ratnapura
541074,40001,DILMAH CEYLON TEA 500G,1,1/14/24 19:29,401146,1430,1430,Kegalle
541075,40089,KANDOS CHOCOLATE BAR 100G,8,1/15/24 12:03,,300,2400,Batticaloa
541076,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,1/16/24 8:12,401005,260,520,Polonnaruwa
541077,40005,WATAWALA TEA 400G,2,1/17/24 9:30,401017,930,1860,Kalutara
541078,40060,SUNLIGHT SOAP 115G,2,1/18/24 8:33,401077,145,290,Hambantota
541079,40001,DILMAH CEYLON TEA 500G,4,1/19/24 13:51,401078,1430,5720,Kegalle
541080,40017,MD MIXED FRUIT JAM 500G,2,1/19/24 14:32,401104,775,1550,Colombo
541081,40010,MALIBAN MARIE BISCUITS 400G,3,1/22/24 14:20,401047,415,1245,Kalutara
541082,40057,VIM DISHWASH LIQUID 500ML,1,1/22/24 16:25,401002,535,535,Kandy
541083,40008,MUNCHEE LEMON PUFF 200G,1,1/23/24 13:46,401100,240,240,Puttalam
541084,40043,ASTRA MARGARINE 250G,4,1/24/24 17:23,,475,1900,Matara
541085,40047,PELWATTE BUTTER 200G,2,1/25/24 15:58,401221,895,1790,Batticaloa
541086,40091,USWATTE SPICES MIXED CURRY POWDER 100G,3,1/26/24 20:19,401005,260,780,Colombo
541087,40004,ZESTA TEA 400G,3,1/28/24 9:35,,1250,3750,Ratnapura
541088,40001,DILMAH CEYLON TEA 500G,5,1/28/24 17:44,401134,1430,7150,Polonnaruwa
541089,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,1/28/24 20:53,401013,260,520,Puttalam
541090,40080,COCA-COLA 1.5L,5,1/29/24 15:17,401145,415,2075,Kurunegala
541091,40001,DILMAH CEYLON TEA 500G,4,1/29/24 16:37,401155,1430,5720,Polonnaruwa
541092,40053,WIJAYA CHILLI POWDER 250G,2,2/3/24 10:39,401133,535,1070,Kandy
541093,40001,DILMAH CEYLON TEA 500G,8,2/5/24 17:43,401134,1430,11440,Jaffna
541094,40003,DILMAH GREEN TEA 20 BAGS,4,2/6/24 15:23,401202,655,2620,Vavuniya
541095,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,2/8/24 19:14,401035,535,535,Batticaloa
541096,40050,RANCRISP CASHEWS 50G,1,2/10/24 9:43,401038,415,415,Colombo
541097,40016,LINK SAMAHAN BOX (100 PACKETS),4,2/10/24 11:15,401139,1790,7160,Gampaha
541098,40016,LINK SAMAHAN BOX (100 PACKETS),2,2/10/24 20:45,401006,1790,3580,Gampaha
541099,40055,LIFEBUOY SOAP 100G,4,2/11/24 12:41,401219,155,620,Kegalle
541100,40003,DILMAH GREEN TEA 20 BAGS,2,2/12/24 14:08,401114,655,1310,Colombo
541101,40035,CBL SAMAPOSHA 200G,8,2/13/24 16:39,401135,215,1720,Kurunegala
541102,40054,PEARS BABY POWDER 100G,2,2/14/24 14:30,401166,300,600,Gampaha
541103,40005,WATAWALA TEA 400G,3,2/15/24 10:21,401018,930,2790,Colombo
541104,40078,SOFTLOGIC COCONUT MILK 400ML,3,2/16/24 13:34,401192,380,1140,Gampaha
541105,40025,KOTMALE FRESH MILK 1L,4,2/16/24 17:50,401035,535,2140,Kalutara
541106,40055,LIFEBUOY SOAP 100G,1,2/17/24 12:49,,155,155,Colombo
541107,40020,ELEPHANT HOUSE CREAM SODA 1.5L,4,2/18/24 10:15,,475,1900,Hambantota
541108,40061,VELVET BEAUTY SOAP 100G,2,2/18/24 13:08,401042,180,360,Anuradhapura
541109,40024,HIGHLAND MILK 1L,5,2/21/24 14:45,,475,2375,Colombo
541110,40022,ANCHOR MILK POWDER 400G,5,2/22/24 16:08,,1370,6850,Vavuniya
541111,40008,MUNCHEE LEMON PUFF 200G,12,2/23/24 20:40,401144,240,2880,Gampaha
541112,40022,ANCHOR MILK POWDER 400G,4,2/28/24 13:53,401039,1370,5480,Kurunegala
541113,40074,ARALIYA WHITE RICE 5KG,3,3/2/24 20:59,401025,1730,5190,Jaffna
